Country Name,"Country Code","Series Name","Series Code","2008 [YR2008]","2009 [YR2009]","2010 [YR2010]","2011 [YR2011]","2012 [YR2012]","2013 [YR2013]","2014 [YR2014]","2015 [YR2015]","2016 [YR2016]","2017 [YR2017]","2018 [YR2018]","2019 [YR2019]","2020 [YR2020]","2021 [YR2021]","2022 [YR2022]"
Afghanistan,"AFG","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","540000000","403000000","388000000","376000000","429000000","515000000","570000000","571000000","596000000","723000000","875000000","864000000","777000000","1035000000","992000000"
Afghanistan,"AFG","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","5.59453992540895","4.88262612914675","5.47550145044456","5.704276157277","0.557911760864498","0.122810248602007","0.122003077105863","7.73075271325114","4.76590074328463","4.79114008260321","4.38874465695262","5.8434242711466","6.41968218352899","",""
Afghanistan,"AFG","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","3020000000","3336000000","5154000000","6515000000","9069000000","8554000000","7729000000","7723000000","6534000000","7065000000","7407000000","6777000000","6538000000","5550000000","5762000000"
Afghanistan,"AFG","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","3.60775622551392","2.72645210281401","3.12461343747265","3.98982609865735","","","","4.33288699057882","1.45520212034763","1.50670692965077","1.89931899761503","2.10410926897898","2.51086154012622","",""
Albania,"ALB","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1027000000","1091000000","1544000000","1947000000","1967000000","2339000000","2429000000","1917000000","1959000000","2292000000","2870000000","2716000000","2506000000","3559000000","4309000000"
Albania,"ALB","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.0778946442131146","1.04825480667464","1.875611477562","0.346905212849507","0.971001499060334","0.912765708697097","1.51658815999683","1.50004510410465","0.964251621579023","0.972901318610062","0.67437557097949","0.6614022769676","1.00668882963965","",""
Albania,"ALB","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","5575000000","4553000000","4406000000","5383000000","4879000000","4920000000","5222000000","4302000000","4613000000","5271000000","5925000000","5897000000","5570000000","7718000000","8399000000"
Albania,"ALB","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.845122230064538","0.877628498629799","0.810158255909923","0.760418529523013","0.732179275474037","2.91036398161746","1.84982350639517","1.629159895134","1.64199661304325","2.07589966840126","2.30286629507241","2.39606700853594","2.25621542452154","",""
Algeria,"DZA","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","79298000000","45174000000","57053000000","73489000000","71866000000","64974000000","60061000000","34668000000","30026000000","35191000000","41797000000","35312000000","21925000000","38558000000","60924000000"
Algeria,"DZA","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","3.05615568745484","3.14498429855927","3.37529600918749","3.23745816241225","4.21734257852422","5.48661931511465","5.42224915352777","6.03815220894571","5.95071598976752","5.90023033151215","5.78142762828866","4.46885542773002","4.46885542959238","",""
Algeria,"DZA","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","39479000000","39294000000","40473000000","47247000000","50378000000","55028000000","58580000000","51702000000","47089000000","46059000000","46330000000","44632000000","35547000000","37464000000","39027000000"
Algeria,"DZA","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","2.77437477569639","3.96544349440357","4.44411271457609","5.17186722324467","4.67613608469912","6.26843882174704","4.5492947412886","4.95302467015145","5.50720965808829","10.2064302211596","10.6045122770551","10.5826218900911","10.5826218793338","",""
American Samoa,"ASM","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","337000000","484000000","320000000","300000000","422000000","388000000","346000000","379000000","388000000","397000000","377000000","353000000","399000000","317000000","366000000"
American Samoa,"ASM","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.0772730461412954","0.421841201768632","0.44260664901924","0.811682071748172","0.297540283927597","0.392322067211059","0.326479757614991","1.71250348462111","0.79958378035391","3.07456634519199","0.926075304532769","0.182334929289087","0.035889702168693","",""
American Samoa,"ASM","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","568000000","482000000","361000000","345000000","396000000","479000000","611000000","675000000","655000000","595000000","653000000","712000000","698000000","711000000","791000000"
American Samoa,"ASM","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.014940842916806","0.00261983724029631","1.50309750744287","0.023916384914809","0.167912399943583","0.001523360106427","0.0151776826575924","0.0361540320326653","10.4003823361582","","0.0138747211710256","0.0422249229202802","3.92699659474417E-05","",""
Andorra,"AND","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","","","","","","","95000000","90000000","97000000","118000000","129000000","","","",""
Andorra,"AND","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","","","","","","","","","","","","","","",""
Andorra,"AND","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","","","","","","","1556000000","1294000000","1354000000","1478000000","1609000000","1539000000","1495000000","1563000000","1864000000"
Andorra,"AND","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","","","","","","","","","","","","","","",""
Angola,"AGO","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","63914000000","40828000000","50595000000","67310000000","71093000000","68247000000","59170000000","33181000000","27589000000","34613000000","40758000000","35432000000","22135000000","34472000000","51275000000"
Angola,"AGO","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.01299656713468","0.760305299710859","0.72596960340011","0.616527493589158","0.977566278511364","1.22421555042306","1.51400748089349","2.05090931714997","2.99432930954864","3.41198653572069","2.93611968839035","3.18018811359187","1.37120638036724","",""
Angola,"AGO","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","20982000000","22660000000","16667000000","20228000000","23717000000","26331000000","28580000000","20693000000","13040000000","14463000000","15798000000","13962000000","9338000000","11379000000","17803000000"
Angola,"AGO","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","6.6173544411359","5.985556493729","3.42013925746204","3.13949086681918","4.15706842957666","5.61816888887557","6.1300562475766","3.96094228453812","3.35531937411913","5.12791790019153","5.32543160734394","4.59398307205755","4.88611749038637","",""
Antigua and Barbuda,"ATG","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","65000000","51000000","46000000","56000000","63000000","69000000","99000000","66000000","61000000","21000000","26000000","38000000","22000000","19000000","22000000"
Antigua and Barbuda,"ATG","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.0566248641541773","0.0186500436562801","0.0324003246403513","0.124626503669823","0.0420209864145207","5.11380591599014","0.0282882670875626","0.18769412859138","1.03425179460112","0.0301471249678347","5.9889436160908","10.8138108825611","10.5944962784118","",""
Antigua and Barbuda,"ATG","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","743000000","534000000","501000000","430000000","492000000","503000000","532000000","449000000","478000000","554000000","699000000","701000000","498000000","596000000","820000000"
Antigua and Barbuda,"ATG","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.0285776477916122","0.0322618911903319","0.0500411372754426","0.0484242746606357","0.0499188230926409","0.0236763043581117","0.0390233475554819","0.202038991564382","0.140691246247632","0.58839203227434","0.157405964142318","0.158400924486763","0.101378021002278","",""
Argentina,"ARG","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","70018000000","55672000000","68187000000","84051000000","79982000000","75963000000","68405000000","56784000000","57910000000","58644000000","61781000000","65116000000","54884000000","77935000000","88445000000"
Argentina,"ARG","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","6.1702820003372","5.4702480099928","5.39813420269583","7.46029185709571","6.82866110497018","7.99046020862133","8.2975131491973","7.14299819860905","8.95344906389973","9.04089354848868","8.93530460634469","8.82029106509252","9.95603409529039","",""
Argentina,"ARG","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","57462000000","38786000000","56793000000","74319000000","67974000000","74442000000","65735000000","60205000000","55852000000","66937000000","65482000000","49124000000","42354000000","63185000000","81522000000"
Argentina,"ARG","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.526848883083043","0.33490006960426","0.607355383733918","0.87552359118342","1.12506486441445","1.80423409823151","1.57224135098058","0.772183021421873","1.49045561426045","1.26846806018465","2.07639401141701","1.64982578627727","2.11220209329845","",""
Armenia,"ARM","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1057000000","710000000","1011000000","1334000000","1380000000","1480000000","1519000000","1485000000","1792000000","2245000000","2412000000","2640000000","2544000000","3023000000","5360000000"
Armenia,"ARM","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.01897521450922","0.976324368028352","0.885879680997086","1.18571796618881","1.87948709935159","4.2003905853215","7.82855438877231","11.6525149904051","13.1797450008397","12.2151732464126","11.8294405267839","11.4412076372012","11.9548123107181","",""
Armenia,"ARM","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","4426000000","3321000000","3783000000","4145000000","4261000000","4477000000","4401000000","3239000000","3273000000","4189000000","4963000000","5514000000","4559000000","5357000000","8769000000"
Armenia,"ARM","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","1.33145907148602","1.50396465385922","1.68462913160595","2.18681451832223","2.34167183769674","2.55938862244319","2.64389269411773","1.9436135910305","2.3667205540773","2.666477003421","2.61914816870133","1.29252155377639","0.723004449534675","",""
Aruba,"ABW","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","5456000000","1952000000","265000000","5180000000","1389000000","279000000","259000000","330000000","284000000","135000000","194000000","131000000","87000000","123000000","208000000"
Aruba,"ABW","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.264635125518181","0.0937754217833754","0.109411445845836","0.116919919031497","0.106564803565526","0.000117434387917187","0.0620076474955735","0.107797686530369","0.0130066629321336","0.0299819908805172","0.0989716868225251","0.0206319400746283","0.0472312786336783","",""
Aruba,"ABW","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","6011000000","2449000000","1394000000","5917000000","2046000000","1377000000","1350000000","1250000000","1138000000","1124000000","1232000000","1206000000","863000000","1060000000","1371000000"
Aruba,"ABW","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.0276885111176008","0.00989714820894166","0.00962637415590693","0.0365297558170798","0.0909444043703565","0.0244287673052042","0.192838068800426","0.119245342916615","0.0727320285173551","0.0618626945052887","0.169315800125358","0.168613036711748","0.270159866869989","",""
Australia,"AUS","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","187257000000","154331000000","212634000000","271733000000","256675000000","252981000000","239975000000","187684000000","192505000000","231131000000","257098000000","271005000000","250823000000","344864000000","412562000000"
Australia,"AUS","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","4.1754650342379","3.37928583330079","2.81591544447332","2.71601195515708","2.79618687155828","3.429107734872","3.38349491364838","3.87703153638814","2.77799408375896","2.76098590568317","2.69140452703658","2.16558125866737","1.97248425788832","",""
Australia,"AUS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","200273000000","165471000000","201639000000","243701000000","260940000000","242140000000","237352000000","208501000000","196270000000","228780000000","235386000000","221564000000","211824000000","261165000000","309189000000"
Australia,"AUS","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","2.24417434971776","2.03345640424914","2.00223966984127","2.75614007924536","2.47894558457197","2.63219296089159","1.64678753334327","1.51330327781091","1.55408212525795","1.39627520064347","1.90611680911208","1.90084828666476","1.32222184366778","",""
Austria,"AUT","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","181289000000","136989000000","152560000000","177428000000","166611000000","175156000000","178223000000","152728000000","152090000000","168026000000","184815000000","178670000000","169418000000","202806000000","211392000000"
Austria,"AUT","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.88977700205791","2.18269212543859","1.8839952611485","1.85190476351466","2.02761015369111","2.23261691493431","2.12287980675895","2.19067532868891","1.88884538496943","1.55610244962089","1.44012686253821","1.43253033189679","1.3958814109564","",""
Austria,"AUT","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","184293000000","143063000000","159009000000","191417000000","178513000000","183277000000","182076000000","156046000000","157697000000","175755000000","193722000000","184758000000","172449000000","219520000000","231941000000"
Austria,"AUT","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","1.9739791639115","1.19479057827217","1.14413059745163","1.30770560103224","1.46245414398979","1.36736083438368","1.58322093136932","1.21477779180498","0.903159138728067","0.820595492020142","1.00251332121969","1.14874170644844","0.614218858909011","",""
Azerbaijan,"AZE","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","30586000000","21097000000","26476000000","34495000000","32634000000","31703000000","28260000000","16592000000","13108000000","15481000000","20317000000","19635000000","13733000000","22208000000","38147000000"
Azerbaijan,"AZE","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.433446690203293","1.90428199179012","1.93314857922138","1.59112648442149","3.6993370545087","3.52022034503275","3.73561596955452","3.91342669351446","2.30762901485177","1.69530018422808","1.28690903638783","0.625503017491271","2.54254886945409","",""
Azerbaijan,"AZE","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","7574000000","6514000000","6746000000","10166000000","10417000000","10321000000","9188000000","9217000000","8489000000","8783000000","11466000000","13668000000","10732000000","11703000000","14540000000"
Azerbaijan,"AZE","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","1.21594256442852","0.666028994072534","1.0118380545221","1.27678966415708","1.56505050425104","1.25588022033134","0.914389041276239","0.984075941731233","1.02855880471194","0.737639128070907","0.678993484684273","0.70071853946304","0.586033449350459","",""
"Bahamas, The","BHS","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","956000000","711000000","702000000","834000000","984000000","955000000","834000000","521000000","481000000","571000000","642000000","695000000","431000000","639000000","838000000"
"Bahamas, The","BHS","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.211208235629412","0.137302682682093","0.034693939852819","0.191635497528716","0.0602788537002862","0.687915148084502","1.73729490252638","0.0122809225272849","0.00864160797659499","0.00631377206235941","0.00198786201102697","0.00382448052318828","0.00155778172462873","",""
"Bahamas, The","BHS","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","3199000000","2535000000","2591000000","2966000000","3386000000","3166000000","3344000000","2954000000","2632000000","3109000000","3317000000","3009000000","2024000000","3264000000","3754000000"
"Bahamas, The","BHS","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.0106190428801022","0.0171136009414555","0.0278101234708433","0.0465892483558234","0.0390806694786844","0.0187149769091742","0.0341640429317636","0.00984223224047486","0.00463236696695557","0.0057376057922759","0.00302090595111788","0.00472559727717147","0.00566675061766136","",""
Bahrain,"BHR","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","17316000000","11874000000","14971000000","19650000000","19768000000","21930000000","20130000000","16540000000","12785000000","15376000000","18044000000","18120000000","14066000000","22369000000","30194000000"
Bahrain,"BHR","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","58.7119583738738","62.6355911108132","58.3203695643331","60.1232017406461","60.4001212133732","68.4696533263928","49.7526160851422","85.6603365519352","69.8785148555032","59.9825988855514","61.2884406229703","58.8151093909134","60.7919040518395","",""
Bahrain,"BHR","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","14980000000","10100000000","12260000000","12730000000","10891000000","9997000000","12216000000","12408000000","11579000000","13145000000","14871000000","13256000000","12683000000","14188000000","15537000000"
Bahrain,"BHR","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","9.36058977166775","10.6567932365993","7.09841971301514","50.7760297695928","14.4304568437407","57.5164497442609","49.9132659250805","38.473417200726","34.9720667792135","20.8148458867451","19.1912861256957","18.1303093017989","21.3078825736597","",""
Bangladesh,"BGD","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","15370000000","15083000000","19194000000","24439000000","25127000000","29114000000","30405000000","32379000000","34894000000","35851000000","39252000000","39337000000","33605000000","44223000000","54695000000"
Bangladesh,"BGD","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.29001385861514","1.47779368006628","1.73775301369708","1.56450951392947","1.80064233447768","1.98575249662288","1.84067225173898","2.03105130156216","2.09394342245235","2.16220956996907","1.92539704789704","1.84639422856805","2.37447076176857","",""
Bangladesh,"BGD","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","23860000000","21833000000","27821000000","36214000000","34173000000","37085000000","41119000000","42047000000","44772000000","52836000000","60495000000","59094000000","52804000000","80448000000","88234000000"
Bangladesh,"BGD","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","13.6628171091079","6.33631398593383","8.5570756036944","10.364532980329","10.5407547719068","8.98942078524388","9.04048725303431","6.63957815797396","5.71301278323917","5.59451932188275","6.84884471735429","9.13311472406715","7.44607882926321","",""
Barbados,"BRB","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","488000000","379000000","429000000","475000000","565000000","457000000","474000000","483000000","517000000","485000000","448000000","444000000","345000000","350000000","498000000"
Barbados,"BRB","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.370031799225882","0.221647134513731","0.07878987583858","0.156801319991685","0.17616763191362","0.271163404109372","0.392716910516614","0.339989567798575","0.325321090325166","0.837190533469784","0.270050400823737","0.313345454409518","0.306283098984676","",""
Barbados,"BRB","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1920000000","1449000000","1569000000","1805000000","1780000000","1759000000","1739000000","1618000000","1622000000","1600000000","1578000000","1581000000","1502000000","1674000000","2151000000"
Barbados,"BRB","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.052354296792971","0.0505634086321962","0.0587593101545933","0.02872002674365","0.0981269736861898","0.094905152382545","0.0448208061772908","0.0795336647506796","0.0859017649689591","0.0609137725805163","0.0884009725708646","0.0680800411003369","0.555421030325685","",""
Belarus,"BLR","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","32571000000","21304000000","25284000000","39807000000","46060000000","37558000000","36081000000","26758000000","23414000000","29267000000","33726000000","32955000000","29179000000","39762000000","22793000000"
Belarus,"BLR","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.746840433617702","1.5315686115265","1.38777037668611","0.715171932997095","0.606430553304608","0.457806269078841","0.838004876090346","0.79475127638333","0.963661400434786","1.06779023644051","0.992808370339173","1.15328505046002","1.03243602275593","",""
Belarus,"BLR","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","39381000000","28569000000","34884000000","45730000000","46404000000","42948000000","40502000000","29941000000","27464000000","34231000000","38409000000","39477000000","32767000000","41387000000","38655000000"
Belarus,"BLR","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.17845498108485","0.157959246409593","0.246203678186657","0.442179185743257","0.430514943909759","0.378612143780793","0.47947117904085","1.70528517814292","0.73246306358038","0.955629446733477","0.649778196998375","0.404529467108773","0.462010181091577","",""
Belgium,"BEL","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","471840000000","370125000000","407692000000","475672000000","445939000000","468760000000","472192000000","396841000000","398134000000","429645000000","468213000000","446910000000","421842000000","548869000000","635245000000"
Belgium,"BEL","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","2.29195349952466","2.54997221990209","2.43130279783571","2.56713500044139","2.82600089932248","3.0783697615166","3.09074204391434","3.12874480081443","2.99912988717367","2.98020870113699","2.6611984732743","2.59962293665426","2.68928313304373","",""
Belgium,"BEL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","466307000000","353364000000","391177000000","466943000000","439128000000","451677000000","453700000000","375530000000","379409000000","409220000000","455188000000","428878000000","397957000000","527128000000","623686000000"
Belgium,"BEL","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","2.16058810649128","2.08550586557379","2.41828518086885","2.58956521001636","2.64915788071485","2.57728996820082","2.31632810689883","2.29515163209331","2.20210977177663","2.1811388368115","2.52390639415141","2.13413125870921","1.52899221092969","",""
Belize,"BLZ","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","469000000","381000000","478000000","604000000","627000000","609000000","589000000","538000000","443000000","457000000","451000000","425000000","289000000","423000000","494000000"
Belize,"BLZ","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.0295153561024729","0.281200526814453","0.318040964925674","0.229007611409663","0.0112962126183279","0.159804350928271","0.0368494097827814","0.175865859285698","0.665913021126723","0.134861231280111","0.540200409633274","0.965628895890867","0.987439511761005","",""
Belize,"BLZ","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","837000000","669000000","706000000","831000000","861000000","928000000","962000000","991000000","953000000","916000000","958000000","986000000","787000000","1061000000","1381000000"
Belize,"BLZ","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.0678214673924821","0.00651685414025442","0.042810163228577","0.123064614640179","0.119495395496685","0.23230540370992","0.164474476168952","0.344890912914559","0.604860812102309","0.388492872370027","0.408410267366731","0.261244365471538","0.52170698073106","",""
Benin,"BEN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","1282000000","1225000000","1282000000","1410000000","1443000000","1982000000","2560000000","1682000000","1774000000","2216000000","3344000000","3052000000","2996000000","3434000000","3547000000"
Benin,"BEN","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.86529708179858","1.22646145071214","1.67569111874724","2.44419702751493","1.19990921220835","3.80546592781352","3.72758415434681","3.73555469671393","4.69829681450662","4.94299759484283","5.08212650343827","6.07003073272562","3.05376566361048","",""
Benin,"BEN","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","2289000000","2064000000","2054000000","2129000000","2339000000","3010000000","3828000000","2561000000","2872000000","3494000000","4375000000","3932000000","3555000000","4370000000","4784000000"
Benin,"BEN","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","3.47245237279881","3.68326626547753","4.30132602559676","3.04331769576135","3.66995361338269","2.97793040319659","5.23359485083421","4.32246933486552","6.43755798282985","5.45001372972377","5.30421284756646","10.037313142691","9.37328098750409","",""
Bermuda,"BMU","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","24000000","29000000","15000000","13000000","11000000","12000000","22000000","22000000","19000000","18000000","18000000","27000000","19000000","29000000","34000000"
Bermuda,"BMU","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.0187660274651632","46.9074221594097","0.0685337444505485","0.00760960795830401","12.8383717411631","0.16895732781848","0.729791535885576","0.038714407705487","0.451135032625479","0.0312958472007898","0.658496341984562","0.214188794218365","0.106364288801842","",""
Bermuda,"BMU","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","1159000000","1064000000","972000000","900000000","900000000","1012000000","962000000","934000000","977000000","1095000000","1101000000","1118000000","904000000","1055000000","1192000000"
Bermuda,"BMU","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.0143225049028146","0.0290086101833649","0.0270097778805691","0.0295100772175765","0.0343727142555965","0.03778964877628","0.033734655709725","0.0859022877010696","0.0264645024208969","0.034017228675026","0.0382685427142161","0.0523500976659228","0.046826146481769","",""
Bhutan,"BTN","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","521000000","496000000","641000000","675000000","535000000","544000000","583000000","549000000","525000000","573000000","606000000","674000000","651000000","784000000","724000000"
Bhutan,"BTN","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.107540402283686","0.0383562850716258","0.00659483026419735","0.0224805448859848","0.00315060699965513","0.00648983244223455","0.00924378602863557","0.00539455306151523","0.0296109734837081","0.00892098082530563","0.0169287786556535","0.0131505073183579","0.00733363136415357","",""
Bhutan,"BTN","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","543000000","529000000","854000000","1043000000","991000000","909000000","932000000","1061000000","1002000000","1029000000","1048000000","981000000","899000000","1220000000","1511000000"
Bhutan,"BTN","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.949841267803529","0.979617800877873","0.700569884330953","0.522952693739455","0.557199397744272","0.452511797976482","0.447124547600901","0.330244955916942","0.328278545655498","0.41229700142948","0.279073504513346","0.263342521785485","0.233248189928171","",""
Bolivia,"BOL","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","6525000000","4960000000","6402000000","8358000000","11254000000","11657000000","12300000000","8726000000","7082000000","7846000000","8965000000","8757000000","7015000000","11030000000","13653000000"
Bolivia,"BOL","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","0.0142062313953312","0.0573634364235548","0.0202043143583983","0.0857970703175446","0.0204930211908893","0.0375849186806337","0.0265450902187923","0.702222570851197","2.81987977343172","4.47770504362055","4.08856185375087","9.69640420664343","4.04854836182914","",""
Bolivia,"BOL","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","5081000000","4545000000","5590000000","7927000000","8578000000","9338000000","10519000000","9766000000","8427000000","9288000000","9996000000","9784000000","7080000000","9559000000","13049000000"
Bolivia,"BOL","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.0154941373449755","0.0229201867094789","0.0762149731693624","0.0474507273647436","0.173647884000535","0.199534653395488","0.243330807526514","0.194341455990419","0.258782562352854","0.14342265269089","0.302070157991876","0.63008484161695","0.503361618182493","",""
Bosnia and Herzegovina,"BIH","Merchandise exports (current US$)","TX.VAL.MRCH.CD.WT","5021000000","3954000000","4803000000","5850000000","5162000000","5687000000","5892000000","5098000000","5328000000","6402000000","7182000000","6578000000","6155000000","8614000000","9674000000"
Bosnia and Herzegovina,"BIH","Merchandise exports to economies in the Arab World (% of total merchandise exports)","TX.VAL.MRCH.AL.ZS","1.09866586678036","1.45129430628716","2.19336658588832","1.10172614302559","1.41511458582031","1.62418611546728","1.94438617198833","1.58401550224878","2.06044361998894","1.5327173413306","1.63676678505606","2.35264209470465","1.67314800178554","",""
Bosnia and Herzegovina,"BIH","Merchandise imports (current US$)","TM.VAL.MRCH.CD.WT","12189000000","8773000000","9223000000","11051000000","10019000000","10295000000","10988000000","8986000000","9146000000","10504000000","11630000000","11159000000","9873000000","13029000000","15377000000"
Bosnia and Herzegovina,"BIH","Merchandise imports from economies in the Arab World (% of total merchandise imports)","TM.VAL.MRCH.AL.ZS","0.220629134775635","0.199208219338846","0.225964552776548","0.259808625616987","0.32510521818095","0.375216667499984","0.328229291862835","0.444993703513952","0.370573085643766","0.396582100716795","0.426206758359828","0.425726791059904","0.507482534731413","",""
